2017-11-21 15:18:00+00:00	47.840	59.000	6.110
2017-11-21 15:19:00+00:00	47.810	58.990	6.105
2017-11-21 15:20:00+00:00	47.850	59.058	6.110
2017-11-21 15:21:00+00:00	47.858	59.060	6.110
2017-11-21 15:22:00+00:00	47.860	59.030	6.110
2017-11-21 15:23:00+00:00	47.850	58.960	6.110
2017-11-21 15:24:00+00:00	47.820	58.960	6.105
2017-11-21 15:25:00+00:00	47.800	58.930	6.106
2017-11-21 15:26:00+00:00	47.790	58.906	6.106
2017-11-21 15:27:00+00:00	47.770	58.865	6.110
2017-11-21 15:28:00+00:00	47.760	58.850	6.110
2017-11-21 15:29:00+00:00	47.782	58.820	6.105
2017-11-21 15:30:00+00:00	47.790	58.870	6.102
2017-11-21 15:31:00+00:00	47.830	58.820	6.095
2017-11-21 15:32:00+00:00	47.840	58.880	6.090
2017-11-21 15:33:00+00:00	47.840	58.900	6.090
2017-11-21 15:34:00+00:00	47.835	58.910	6.090
2017-11-21 15:35:00+00:00	47.860	58.920	6.085
2017-11-21 15:36:00+00:00	47.850	58.876	6.090
2017-11-21 15:37:00+00:00	47.850	58.899	6.090
2017-11-21 15:38:00+00:00	47.850	58.850	6.090
2017-11-21 15:39:00+00:00	47.819	58.810	6.100
2017-11-21 15:40:00+00:00	47.810	58.830	6.100
2017-11-21 15:41:00+00:00	47.810	58.835	6.095
2017-11-21 15:42:00+00:00	47.800	58.840	6.100
2017-11-21 15:43:00+00:00	47.785	58.820	6.090
2017-11-21 15:44:00+00:00	47.770	58.800	6.095
2017-11-21 15:45:00+00:00	47.870	58.830	6.090
2017-11-21 15:46:00+00:00	47.860	58.815	6.090
2017-11-21 15:47:00+00:00	47.830	58.800	6.095
2017-11-21 15:48:00+00:00	47.825	58.800	6.095
2017-11-21 15:49:00+00:00	47.870	58.810	6.100
2017-11-21 15:50:00+00:00	47.920	58.790	6.100
2017-11-21 15:51:00+00:00	48.035	58.860	6.100
2017-11-21 15:52:00+00:00	48.180	58.939	6.080
2017-11-21 15:53:00+00:00	48.160	58.920	6.080
2017-11-21 15:54:00+00:00	48.160	58.940	6.080
2017-11-21 15:55:00+00:00	48.230	58.930	6.080
2017-11-21 15:56:00+00:00	48.166	58.930	6.080
2017-11-21 15:57:00+00:00	48.165	58.915	6.085
2017-11-21 15:58:00+00:00	48.180	58.890	6.080
2017-11-21 15:59:00+00:00	48.220	58.910	6.080
2017-11-21 16:00:00+00:00	48.220	58.890	6.074
